		PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
		0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35507	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22521	BRAF  & 昧RAS   |  昧F1  & PI3K_only-DOWN 	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.33212	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22522	BRAF  & 昧RAS   |  PI3K_only-DOWN 	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.33212	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22523	星TEN  & BRAF   |  星TEN  & TGFB-UP 	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	NaN	NaN	NaN 
																					 
Model 22524	BRAF   |  昤MARCA4  & PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 22525	BRAF   |  TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	NaN	NaN	NaN 
																					 
Model 3101	BRAF  | PI3K_only-DOWN  | TGFB-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0 
CV error: 0.35216	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	0.036371	NaN 
																					 
Model 3102	CREBBP  | BRAF  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 3103	BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35672	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 3104	BRAF  | EP300  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.30819	NaN	NaN	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 3105	BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.30487	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 3106	BRAF  | SMARCA4  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 3107	BRAF  | H2O2-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 3108	BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	0.055575	NaN	NaN 
																					 
Model 3109	BRAF  | TGFB-UP  | TGFB-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	NaN	0.036371	NaN 
																					 
Model 31010	BRAF  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 31011	BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.31675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	0 
																					 
Model 31012	BRAF  | CDKN2A  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.31675	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 31013	KRAS  | BRAF  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.036371	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 31014	BRAF  | NF2  | TGFB-UP 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35672	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	NaN	NaN	NaN 
																					 
Model 31015	KRAS  | BRAF  | TGFB-UP 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.036371	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	NaN	NaN	NaN 
																					 
Model 31016	CREBBP  | BRAF  | TGFB-UP 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	NaN	NaN	NaN 
																					 
Model 31017	BRAF  | EP300  | TGFB-UP 	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.30819	NaN	NaN	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	0.026856	NaN	NaN	NaN 
																					 
Model 3111	KRAS  | BRAF  | TGFB-UP 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.48831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 3112	CREBBP  | BRAF  | TGFB-UP 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 3113	CREBBP  | KRAS  | BRAF 	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3114	CREBBP  | BRAF  | CDKN2A 	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.26815	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3115	CREBBP  | BRAF  | SMARCA4 	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3116	CREBBP  | BRAF 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3117	BRAF  | NF2  | TGFB-UP 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44911	NaN	NaN	0.058256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 3118	BRAF  | NF2  | CDKN2A 	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.34588	NaN	NaN	0.058256	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3119	BRAF  | NF2  | SMARCA4 	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.33217	NaN	NaN	0.058256	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 31110	BRAF  | NF2 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44911	NaN	NaN	0.058256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 31111	KRAS  | BRAF  | CDKN2A 	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.38509	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 31112	KRAS  | BRAF  | SMARCA4 	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 31113	KRAS  | BRAF 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.48831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 31114	BRAF  | TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.48831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 31115	BRAF  | CDKN2A  | TGFB-UP 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38509	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 31116	CREBBP  | BRAF  | NF2 	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.33217	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 31117	BRAF  | SMARCA4  | TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 31118	KRAS  | BRAF  | NF2 	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	0.44911	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3121	BRAF  | NRAS  | TGFB-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44623	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.045532	NaN 
																					 
Model 3122	CREBBP  | BRAF  | NRAS 	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.045532	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3123	BRAF  | NRAS  | NF2 	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.41559	NaN	0.069573	0.045532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3124	BRAF  | NRAS  | PIK3CA 	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35067	NaN	0.069573	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3125	BRAF  | NRAS  | SMARCA4 	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3126	BRAF  | NRAS 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44623	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3127	BRAF  | NRAS  | Wnt-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.36555	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 3131	PTEN  | KRAS  | BRAF 	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	0.044422	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3132	KRAS  | BRAF  | TGFB-UP 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.044422	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032801	NaN	NaN	NaN 
																					 
Model 3133	PTEN  | BRAF  | PIK3CA 	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.25329	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3134	PTEN  | BRAF 	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 3135	PTEN  | BRAF  | Wnt-DOWN 	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.26781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 3136	PTEN  | BRAF  | TGFB-UP 	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032801	NaN	NaN	NaN 
																					 
Model 3141	KRAS  | BRAF  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 3142	CREBBP  | BRAF  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.042676	NaN	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 3143	BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.24542	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 3144	KRAS  | BRAF  | TGFB-UP 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	NaN	NaN	NaN 
																					 
Model 3145	CREBBP  | BRAF  | TGFB-UP 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.042676	NaN	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	NaN	NaN	NaN 
																					 
Model 3146	BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	0.065209	NaN	NaN 
																					 
Model 3147	BRAF  | NF2  | TGFB-UP 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.24542	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	NaN	NaN	NaN 
																					 
Model 3151	BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	0.06135	NaN	NaN 
																					 
Model 3152	CREBBP  | BRAF  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.3015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 3153	BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.29783	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 3154	BRAF  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 3155	BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.31095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	0 
																					 
Model 3156	BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35507	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 4101	BRAF  | TGFB-UP  | PI3K_only-DOWN  | TGFB-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0 
CV error: 0.35216	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	0.055575	0.036371	NaN 
																					 
Model 4102	CREBBP  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	0.055575	NaN	NaN 
																					 
Model 4103	d19p12  | BRAF  | PI3K_only-DOWN  | TGFB-DOWN 	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	0.3812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	0.036371	NaN 
																					 
Model 4104	CREBBP  | KRAS  | BRAF  | PI3K_only-DOWN 	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 4105	BRAF  | NF2  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35672	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.026856	0.055575	NaN	NaN 
																					 
Model 4106	BRAF  | NF2  | CDKN2A  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.29228	NaN	NaN	0.036371	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 4107	BRAF  | NF2  | EP300  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.28372	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 4108	BRAF  | NF2  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.28039	NaN	NaN	0.036371	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 4109	BRAF  | NF2  | SMARCA4  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.28372	NaN	NaN	0.036371	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41010	BRAF  | NF2  | d13q14.2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35672	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41011	BRAF  | NF2  | H2O2-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35672	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41012	BRAF  | NF2  | IL-1-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.32165	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0.055575	NaN	NaN 
																					 
Model 41013	BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35672	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41014	d19p12  | CREBBP  | BRAF  | PI3K_only-DOWN 	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
