Model	ModelDescription	CVError	PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 3104	BRAF  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 3105	BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30487	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 3106	BRAF  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 3107	BRAF  | H2O2-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 3108	BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	1/0.055575	0/NaN	0 /NaN 
Model 3109	BRAF  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	0/NaN	1/0.036371	0 /NaN 
Model 31010	BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 31011	BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.31675	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	1 /0 
Model 31012	BRAF  | CDKN2A  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.31675	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 31013	KRAS  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 31014	BRAF  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35672	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	0/NaN	0/NaN	0 /NaN 
Model 31015	KRAS  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	0/NaN	0/NaN	0 /NaN 
Model 31016	CREBBP  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	0/NaN	0/NaN	0 /NaN 
Model 31017	BRAF  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	0/NaN	0/NaN	0 /NaN 
Model 3111	KRAS  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.48831	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 3112	CREBBP  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 3113	CREBBP  | KRAS  | BRAF 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3114	CREBBP  | BRAF  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.26815	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3115	CREBBP  | BRAF  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3116	CREBBP  | BRAF 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3117	BRAF  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44911	0/NaN	0/NaN	1/0.058256	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 3118	BRAF  | NF2  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.34588	0/NaN	0/NaN	1/0.058256	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3119	BRAF  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.33217	0/NaN	0/NaN	1/0.058256	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31110	BRAF  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44911	0/NaN	0/NaN	1/0.058256	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31111	KRAS  | BRAF  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.38509	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31112	KRAS  | BRAF  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31113	KRAS  | BRAF 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.48831	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31114	BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.48831	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 31115	BRAF  | CDKN2A  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.38509	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 31116	CREBBP  | BRAF  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.33217	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31117	BRAF  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 31118	KRAS  | BRAF  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	1/0.44911	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3121	BRAF  | NRAS  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44623	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.045532	0 /NaN 
Model 3122	CREBBP  | BRAF  | NRAS 	NA	0/NaN	0/NaN	0/NaN	1/0.045532	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3123	BRAF  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41559	0/NaN	1/0.069573	1/0.045532	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3124	BRAF  | NRAS  | PIK3CA 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35067	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3125	BRAF  | NRAS  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3126	BRAF  | NRAS 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44623	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3127	BRAF  | NRAS  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.36555	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 3131	PTEN  | KRAS  | BRAF 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	1/0.044422	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3132	KRAS  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.044422	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.032801	0/NaN	0/NaN	0 /NaN 
Model 3133	PTEN  | BRAF  | PIK3CA 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25329	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3134	PTEN  | BRAF 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3135	PTEN  | BRAF  | Wnt-DOWN 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.26781	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 3136	PTEN  | BRAF  | TGFB-UP 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.032801	0/NaN	0/NaN	0 /NaN 
Model 3141	KRAS  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.042676	1/0.27414	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 3142	CREBBP  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.042676	0/NaN	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 3143	BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.24542	0/NaN	0/NaN	1/0.042676	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 3144	KRAS  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.042676	1/0.27414	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	0/NaN	0/NaN	0 /NaN 
Model 3145	CREBBP  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.042676	0/NaN	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	0/NaN	0/NaN	0 /NaN 
Model 3146	BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27414	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	1/0.065209	0/NaN	0 /NaN 
Model 3147	BRAF  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.24542	0/NaN	0/NaN	1/0.042676	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	0/NaN	0/NaN	0 /NaN 
Model 3151	BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.38209	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.029647	1/0.06135	0/NaN	0 /NaN 
Model 3152	CREBBP  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.3015	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 3153	BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29783	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 3154	BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.38209	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 3155	BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.31095	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	1 /0 
Model 3156	BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35507	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 4101	BRAF  | TGFB-UP  | PI3K_only-DOWN  | TGFB-DOWN 	 0.35216	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	1/0.055575	1/0.036371	0 /NaN 
Model 4102	CREBBP  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	1/0.055575	0/NaN	0 /NaN 
Model 4103	d19p12  | BRAF  | PI3K_only-DOWN  | TGFB-DOWN 	NA	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.3812	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	1/0.036371	0 /NaN 
Model 4104	CREBBP  | KRAS  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 4105	BRAF  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35672	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	1/0.055575	0/NaN	0 /NaN 
Model 4106	BRAF  | NF2  | CDKN2A  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29228	0/NaN	0/NaN	1/0.036371	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 4107	BRAF  | NF2  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.28372	0/NaN	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 4108	BRAF  | NF2  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.28039	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 4109	BRAF  | NF2  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.28372	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41010	BRAF  | NF2  | d13q14.2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35672	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41011	BRAF  | NF2  | H2O2-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35672	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41012	BRAF  | NF2  | IL-1-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.32165	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41013	BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35672	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41014	d19p12  | CREBBP  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	1/0	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41015	CREBBP  | BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.28372	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41016	CREBBP  | BRAF  | CDKN2A  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.24375	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41017	CREBBP  | BRAF  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41018	CREBBP  | BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.23186	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41019	CREBBP  | BRAF  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41020	CREBBP  | BRAF  | d13q14.2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41021	CREBBP  | BRAF  | H2O2-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41022	CREBBP  | BRAF  | IL-1-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.27312	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41023	CREBBP  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41024	BRAF  | EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.026856	1/0.055575	0/NaN	0 /NaN 
Model 41025	BRAF  | EP300  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.23186	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 41026	BRAF  | EP300  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30819	0/NaN	0/NaN	0/NaN	0/NaN	1/0.036371	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.055575	0/NaN	0 /NaN 
Model 4111	KRAS  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.48831	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 4112	CREBBP  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 4113	CREBBP  | KRAS  | BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 4114	CREBBP  | KRAS  | BRAF  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.26815	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
