Model	ModelDescription	CVError	PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 2247	CREBBP   |  NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 2248	CREBBP  & ¬NF2   |  ¬PTEN  & NF2 	NA	0/0	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 2249	CREBBP   |  ¬PTEN  & NF2 	NA	0/0	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
Model 22410	CREBBP   |  NF2  & ¬TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.25991	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22411	CREBBP  & ¬TGFB-DOWN   |  NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/0.29976	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22412	EP300   |  NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22413	CREBBP  & ¬KRAS   |  NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	-1/0	0/NaN	0/NaN	0/NaN	0/0.29976	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22414	CREBBP  & ¬NF2   |  NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22415	CREBBP  & ¬NF2   |  ¬d(FANCG,PAX5)  & NF2 	NA	0/NaN	0/NaN	0/0	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22416	¬KRAS  & EP300   |  NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/0.29976	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22417	¬d(FANCG,PAX5)  & CREBBP   |  ¬KRAS  & NF2 	NA	0/NaN	0/NaN	-1/0	1/0.24011	0/0	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22418	CREBBP   |  ¬KRAS  & NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.25991	0/0	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22419	CREBBP   |  ¬d(FANCG,PAX5)  & NF2 	NA	0/NaN	0/NaN	0/0	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22420	CREBBP   |  ¬CREBBP  & NF2 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0 
Model 22421	NF2   |  SMARCA4  & ¬d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	0/NaN	0/0.11035	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0 
Model 22422	CREBBP   |  NF2  & ¬EP300 	NA	0/NaN	0/NaN	0/NaN	1/0.25991	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22423	CREBBP   |  BRAF  & NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.25991	0/NaN	0/0	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	0	0	0	0 
Model 22424	CREBBP   |  NF2  & ¬d13q14.2 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22425	CREBBP  & ¬NRAS   |  BRAF  & NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.25991	0/NaN	0/0	0/NaN	-1/0	0/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0 
Model 22426	NF2   |  CREBBP  & SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2251	NF2   |  ¬BRAF  & TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2252	¬NRAS  & NF2   |  TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2253	NF2   |  TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2254	NF2   |  ¬d19p12  & TGFB-UP 	NA	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0 
Model 2255	NF2  & ¬d13q14.2   |  ¬d13q14.2  & TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2256	NF2  & ¬d13q14.2   |  TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0 
Model 2257	NF2  & ¬TGFB-UP   |  TGFB-UP  & ¬TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2258	NF2   |  ¬CREBBP  & TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 2259	NF2   |  ¬PTEN  & TGFB-UP 	NA	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 22510	NF2   |  ¬d(FANCG,PAX5)  & TGFB-UP 	NA	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 22511	¬NF1  & NF2   |  TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	1/0.18908	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0 
Model 22512	NF2   |  ¬EP300  & TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22513	¬BRAF  & TGFB-UP   |  NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22514	¬PTEN  & TGFB-UP   |  NF2 	NA	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22515	TGFB-UP   |  NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0 
Model 22516	TGFB-UP  & ¬TGFB-DOWN   |  ¬NRAS  & EP300 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/0.21751	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	-1/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22517	TGFB-UP  & ¬TGFB-DOWN   |  ¬NRAS  & NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	-1/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22518	TGFB-UP  & ¬TGFB-DOWN   |  NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	-1/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22519	TGFB-UP   |  ¬NF1  & NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/0.18908	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22520	TGFB-UP  & ¬TGFB-DOWN   |  ¬d19p12  & NF2 	NA	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	-1/0	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22521	¬KRAS  & TGFB-UP   |  NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0 
Model 22522	TGFB-UP   |  NF2  & ¬CDKN2A 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.25086	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22523	TGFB-UP   |  ¬d19p12  & NF2 	NA	0/NaN	0/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0 
Model 22524	¬d19p12  & NF2   |  ¬d13q14.2  & TGFB-UP 	NA	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 22525	EP300   |  TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21751	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model	ModelDescription	CVError	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
Model 22526	¬PTEN  & NF2   |  ¬BRAF  & TGFB-UP 	NA	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/0	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.18589	0/NaN	0/NaN	0 /NaN 
Model 3101	NF2  | SMARCA4  | TGFB-UP 	 0.5	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.217	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 3102	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 3103	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 3111	SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 3112	EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 3113	CREBBP  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 3121	NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25999	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	0/NaN	0 /NaN 
Model 3122	KRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 3123	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 3124	NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25999	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 3125	NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	1/0	0 /NaN 
Model 3126	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 3131	NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25259	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 3132	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 3133	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 3141	NF2  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 3142	PTEN  | NF2  | EP300 	NA	1/0.046086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3143	PTEN  | NF2  | SMARCA4 	NA	1/0.046086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3144	PTEN  | CREBBP  | NF2 	NA	1/0.046086	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3145	CREBBP  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 3146	NF2  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 3151	NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 3152	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 3153	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4101	NF2  | SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	 0.5	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.217	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	1/0.16081	1/0.033363	0/NaN	0 /NaN 
Model 4102	CREBBP  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	1/0.033363	0/NaN	0 /NaN 
